,highly_variable,highly_variable_rank,means,variances,variances_norm,highly_variable_nbatches
ABI3BP,False,1971.0,0.009292063916563714,0.012592795636075437,1.1515940741942816,1
ABL1,False,,0.03639605307236248,0.04672548993652457,1.0007157656002263,0
ABL2,False,,0.163130015075494,0.22648597283061206,1.1091474837510535,0
ABLIM1,False,,0.1453942453565586,0.19849722139417622,1.05166618571167,0
ABLIM2,False,,0.008955996858981229,0.010994107729250423,0.9508775894209119,0
ABLIM3,False,,0.04330724880345932,0.04881766431791287,0.8331325700082497,0
ABO,False,,0.01253488458335562,0.012707810050371122,0.775734341584281,0
ABR,False,,0.06443792342259252,0.07812051102037762,0.9612550700622254,0
ABRA,False,,0.0007892077042950091,0.0009026487497448907,0.5268546058362866,0
ABRACL,False,,0.34150845474406855,0.4414102448103288,1.0525942431038282,0
ABT1,False,,0.12870799509619932,0.1534472237925314,0.9289648753884637,0
ABTB1,False,,0.11537954373499419,0.14757614598961868,1.0077710811478897,0
ABTB2,False,,0.009246417963414879,0.01043467004749835,0.8685050205175644,0
AC000032.2,True,1121.0,0.00042694167361028687,0.0006974666328471234,0.6627975046187419,1
AC000036.4,False,,0.0006001389722216686,0.0007076643294406589,0.5834406835663041,0
AC000067.1,False,,0.0024630260709794143,0.0026271870121405724,0.46176010806788764,0
AC000068.10,True,1088.0,0.00048296537859844954,0.0008246968208737242,0.665143586708012,1
AC000068.5,False,,0.0016557967710577415,0.001808533222321885,0.9324886930419416,0
AC000068.9,False,,0.00041199995178659834,0.0004755538230822267,0.47433588539148835,0
AC000403.4,False,,0.0007622067018697128,0.0009536782181890668,0.5806252121489033,0
AC002066.1,False,,0.0010455318393133833,0.0008719303722480587,0.8062110301940906,0
AC002076.10,True,1230.0,0.0008642879448770203,0.0010462712826603939,0.9934935593381062,1
AC002116.7,True,952.0,0.0015310533930114948,0.0020040674727239026,1.1337274475631958,1
AC002117.1,False,,0.008898989738232681,0.012343892745154957,1.0864032262634866,0
AC002306.1,False,2223.5,0.0040131582295697315,0.006124286837705496,1.2306968780199723,2
AC002310.12,False,,0.01752370629961476,0.023234359627090605,1.036078027140626,0
AC002310.7,False,,0.0021888110205209557,0.0027836369809942966,0.552551172342751,0
AC002331.1,True,776.5,0.020914155545785146,0.04005222833651187,1.4187498075822687,2
AC002398.11,True,1753.0,0.0019291246303242257,0.002737213926696969,1.1917473228791393,1
AC002398.12,False,,0.0007358440844837335,0.000834522591175813,0.5303753933058033,0
AC002429.5,False,,0.0002977568012299888,0.00029371093725060496,0.46736614550906846,0
AC002451.3,False,2175.0,0.007852091853776718,0.009869380926633566,1.0534592162463943,1
AC002454.1,False,,0.0009998281445551687,0.0008790385198822998,0.8805356990686322,0
AC002456.2,False,,0.005142713059656979,0.005106450777116676,0.7982339409657289,0
AC002467.7,False,,0.013158447161650922,0.014878068480068658,0.887155940854961,0
AC002480.3,False,2694.0,0.002168985703019958,0.0027760359789202804,1.0260519744121464,1
AC002550.5,False,,0.00037268952250155965,0.00030567941895822277,0.4909818113895154,0
AC002550.6,True,967.0,0.0016610411751102957,0.0027104900572005237,1.38116066856108,2
AC003075.4,False,,0.024455059145684764,0.03181736408219503,0.9963187272430286,0
AC003090.1,False,,0.00043765423796398196,0.00041239120245399185,0.5250868421109384,0
AC003092.1,True,1060.0,0.0009742708868533841,0.0018167939881004835,0.6665337015528752,1
AC003991.3,False,,0.002063120884101595,0.002862299605906561,1.1257595854628084,0
AC004019.13,False,,0.0007394486138737229,0.0008733426972035269,0.5517421303941508,0
AC004053.1,False,,0.0028885976510329638,0.003660196343418316,0.546236666572519,0
AC004067.5,True,189.0,0.0007105449348432124,0.00163386424924364,0.8312903156196594,1
AC004069.2,False,,0.012608594811552104,0.01558086955941667,1.0353283607177983,0
AC004076.5,False,2836.0,0.006681255104904926,0.009829518131896567,1.1464674958793224,1
AC004156.3,True,1538.5,0.007891244277835717,0.011420418765827849,1.3258989370153071,2
AC004158.1,True,1876.0,0.0004898551535411573,0.0005883203959211178,0.6386931506084558,1
AC004221.2,False,,0.00022422341076103417,0.00021876118743805915,0.5405393746291297,0
AC004231.2,False,,0.000693817333982297,0.000746293328350627,1.0397487151423725,0
AC004237.1,True,1379.0,0.000694162536411697,0.000980630754641924,0.6701098628817826,1
AC004257.1,True,842.0,0.004218432943812961,0.005900600196258419,1.235619369716034,1
AC004381.6,False,,0.007900064788866464,0.00985356174253945,0.9560027428543884,0
AC004490.1,True,719.0,0.0063026452040162795,0.00831335789750418,1.2351492795831964,1
AC004510.3,False,,0.0013301901202418633,0.0017157671433669316,0.9984138347184985,0
AC004540.4,False,,0.0040202139278340335,0.004550240842599515,0.8849359800337406,0
AC004540.5,False,,0.005000792631070469,0.005532490587450124,0.8059465048748544,0
AC004556.1,False,2725.0,0.12157474505983756,0.18006904921394123,1.1152616705037386,1
AC004754.3,False,,0.0002591955627119818,0.00012779050044507914,0.3538336922904135,0
AC004791.2,True,580.0,0.0006269065246825795,0.0012280383746820804,0.7178797093445689,1
AC004854.4,True,1547.5,0.0015659320224587733,0.0024172866772312162,1.2938141205166451,2
AC004862.6,False,,0.01115979112352237,0.010133079050581039,0.8253072639504312,0
AC004878.2,False,,0.001802483879118727,0.0018572009399653452,0.8979030276928888,0
AC004878.8,False,,0.001698998606744463,0.0013961075586131954,0.35885282058279255,0
AC004893.11,False,2067.0,0.010260663442696112,0.015109887372595342,1.1841580010382402,1
AC004941.3,False,,0.002043202886248244,0.002374611089594081,0.5059931788116133,0
AC004951.6,False,,0.07013257104874582,0.09271123320070669,1.045262232908632,0
AC004988.1,False,,0.0031664403303349365,0.004184261019163477,0.5686933586554914,0
AC005037.3,True,1334.0,0.001716627310294164,0.0024426551811725507,1.2048981024445327,1
AC005076.5,False,,0.008858548406657497,0.010575456053262967,0.9434405082694375,0
AC005082.12,False,1915.0,0.0034095424805176025,0.005035155318394881,1.1727018118627868,1
AC005152.3,False,,0.0015985180709488407,0.0020908293988478434,1.0694835315374487,0
AC005224.2,False,,0.001756900655706299,0.002242504676997635,1.0473745496092273,0
AC005253.2,False,2829.0,0.010335220697164386,0.016085269633312478,1.1883512494948465,2
AC005256.1,False,,0.005840491515964975,0.008332249056753673,0.9391795109920864,0
AC005264.2,False,,0.0039347617375933095,0.00484185660036717,1.0309908880307073,0
AC005301.8,False,,0.0011152317366983663,0.0012121295039865638,0.3875205164704501,0
AC005329.7,False,,0.00341673509432239,0.004175095795628811,1.0128061320219426,0
AC005339.2,False,,0.0023099875724243214,0.0024751733996908297,0.8580732154449987,0
AC005355.2,False,,0.005090425713130221,0.006233048596804737,0.9551965975721086,0
AC005363.11,False,2112.0,0.004905645185900065,0.0068670746830373,1.0923234016159769,1
AC005477.1,False,,0.0009485929548777851,0.0007979585365579077,0.37566602811719846,0
AC005480.1,False,2783.0,0.029552544893495146,0.04205660431394708,1.1905219047726197,2
AC005498.3,False,,0.0020834654913042517,0.002257499458152269,0.9481748201996503,0
AC005523.2,False,,0.0048749044930912425,0.005918741306915969,0.9976194513825247,0
AC005523.3,False,,0.001121976315076062,0.0010536605659073179,0.9114128861727575,0
AC005534.8,True,1654.0,0.0012081181187562765,0.0016228828611519798,1.157603080194654,1
AC005537.2,False,,0.0010602792356964829,0.0010206937168850004,0.9067525148307023,0
AC005540.3,False,,0.015795322187774068,0.019761595093413235,0.5336142205726586,0
AC005550.3,False,,0.012107400607224808,0.01271651575378797,0.6855739948864203,0
AC005592.2,False,,0.0017127321996754778,0.001969707918700237,0.9768354223041311,0
AC005609.20,True,920.0,0.0006525605049069363,0.0012140432987249672,0.6778776842369735,1
AC005614.3,False,,0.00034667836553316656,0.0001742066309013547,0.3111224848592441,0
AC005616.2,False,,0.0030309691628694485,0.003599992630381968,0.5113802512003534,0
AC005618.6,False,,0.0008509993278428291,0.0007378186981109356,0.8382349274663065,0
AC005754.8,True,1044.0,0.0020974212014497813,0.0032391184670147854,1.1529383558731818,1
AC005757.6,True,470.0,0.0010032826890591779,0.0013461310975903479,1.2140263242831537,1
AC005786.5,False,2894.0,0.0004084643648526415,0.0004253778592938672,0.5981069728035977,1
AC005944.2,True,539.0,0.003726134126275784,0.006296982880654689,1.3105137701659522,1
AC005954.4,True,1867.0,0.004893949689691281,0.006395628622995848,1.172825238238435,1
AC006004.1,False,2554.0,0.001059630468547057,0.001462602899534548,0.6102927658405589,1
AC006116.17,False,,0.0007850982915323634,0.0012576201458604605,0.574555934990341,0
AC006129.2,True,1063.0,0.041091692891294246,0.06661981346215592,1.2671088034707734,1
AC006160.5,False,,0.0022878272807400806,0.0029268738619858724,1.0669847024880614,0
AC006262.5,True,1052.0,0.011758153837056322,0.018199612564891214,1.2312408304541922,1
AC006273.4,True,1489.0,0.003747903862677354,0.003569150206256412,1.0067427948016483,1
AC006273.5,False,,0.00673981553512176,0.0074664454432558135,0.908410794891586,0
AC006369.2,True,1012.5,0.013811672607071116,0.024960184920912273,1.4156937616163026,2
AC006386.1,False,,0.0007947336077665149,0.0009956069804638562,0.576284433901124,0
AC006460.2,False,,0.0008533029777434745,0.0009315290229128101,1.0253455442035242,0
AC006547.15,True,1025.0,0.006698645189288975,0.009230003792156594,1.2482780838486396,1
AC006942.4,False,,0.00718313944482114,0.00789956581054564,0.8446060367751018,0
AC006946.16,False,,0.0010957623549584644,0.001344001686936164,0.43744126657993754,0
AC006994.2,False,,0.01236483774706175,0.016794295303491465,1.0406882048255488,0
AC007009.1,False,,0.0011675254918483476,0.0013656837848976093,1.0072806905271015,0
AC007038.7,True,366.0,0.001543846131994518,0.002538194525343078,1.214825783978131,1
AC007040.11,False,,0.00170849201853061,0.0022269177585448365,0.5696740560059881,0
AC007064.24,False,,0.0006317087509036189,0.0005836064186920851,0.44987092557066344,0
AC007131.1,False,,0.0007308177289387328,0.0007807729266372056,0.3853064511776287,0
AC007161.5,False,,0.010473631540921758,0.011893378013734046,0.48649639688463325,0
AC007228.11,True,1427.0,0.0014846277341836658,0.0017140805928610185,0.9914879897912635,1
AC007228.9,False,2382.0,0.02036250575365397,0.02674324855313175,1.0591289877272638,1
AC007246.3,False,,0.06531706601287643,0.08649697249288499,1.008614452411099,0
AC007255.8,False,2945.0,0.00038114322160940213,0.00023096961172737633,0.8781561154646704,1
AC007277.3,False,,0.0008220122001242543,0.0008515482389181046,0.4732761510884817,0
AC007292.3,False,,0.008144460269615832,0.011089013338559876,1.1231717240052381,0
AC007292.4,True,1247.0,0.0023235116062637847,0.0032676424146677037,1.2312510866681212,1
AC007292.6,False,,0.0016634181569563176,0.0022605087477249397,0.9807884808271414,0
AC007319.1,False,,0.0013689758369639412,0.001144114414906202,0.7392473715347945,0
AC007325.1,False,,0.0010864112378665294,0.0012868731789870682,0.5224682121885598,0
AC007325.4,False,,0.02776236863127425,0.028037763202768698,0.7757143911475235,0
AC007364.1,False,,0.00030729342732018904,0.000242671399377789,0.5188296407627291,0
AC007365.3,False,,0.0011363709257654541,0.0011733954580779415,0.45350060200820747,0
AC007383.3,False,,0.0027666296033321777,0.003478316500813094,1.0250092951713028,0
AC007383.4,True,1697.5,0.003951891718977482,0.005823213724840193,1.2912125611463388,2
AC007386.2,False,,0.005133967853656435,0.006846011808818208,1.0788048479012302,0
AC007386.4,False,,0.006697452620293093,0.007423019697994735,0.9383873622521851,0
AC007391.2,True,973.0,0.0005367077698179094,0.0009537559983557947,0.6730662379072153,1
AC007405.4,False,,0.0011136480816849718,0.0014206273667203668,0.5613480912205793,0
AC007405.6,False,,0.01192435599268794,0.014319000973751729,0.8142104340091498,0
AC007563.5,False,,0.001404347907765067,0.001760145469654102,0.5489282069499193,0
AC007566.10,True,508.0,0.0009561673964990551,0.0012373593637742832,1.2767068891988997,1
AC007620.3,False,,0.003677256617647483,0.004270431893289435,0.49882407828341085,0
AC007743.1,True,711.0,0.0009123329350265496,0.0011441489183700439,1.189944559763598,1
AC007773.2,False,,0.002555941200914459,0.0027246461861633485,0.8161088275554659,0
AC007879.2,False,,0.000623533495586922,0.0004414571181652455,0.7558188812354323,0
AC007880.1,False,1963.0,0.0007068778318152997,0.001206046153608892,0.6169772560192697,1
AC007950.2,False,,0.005476836120585288,0.006897942886915076,1.0044408876900717,0
AC008060.7,False,,0.0002747220848682115,0.0002532809627626895,0.4553540829758846,0
AC008074.1,True,828.0,0.00028804108178917775,0.00031575250705808024,0.7177719236191572,1
AC008074.3,False,,0.000858539813361077,0.0009177125108210608,0.48429077862644077,0
AC008079.10,False,2969.0,0.02034259761888327,0.029238823885559765,1.1750045724186844,1
AC008269.2,False,,0.00045248883876464863,0.0004305725953680367,0.5227860201703667,0
AC008522.1,False,,0.0006109395886076937,0.0007044775672973995,0.5673497269983887,0
AC008592.4,False,,0.0006805273370375155,0.0007041573885600146,0.4932837179852399,0
AC008697.1,False,2795.0,0.0002782967744721773,0.0003633424881161645,0.5883800938671961,1
AC008746.12,True,1068.0,0.001824815406155941,0.0034154741950333245,0.6662050296088909,1
AC008753.6,True,802.0,0.0011501178822876047,0.0013654959711404653,1.172617024741114,1
AC009005.2,False,,0.018300292977160588,0.021056908046037316,0.8823560599004088,0
AC009014.3,False,,0.0014652933229971502,0.001461746047751672,0.3554772037699234,0
AC009060.3,False,1896.0,0.0007875106468556339,0.0013618726265852798,0.6201178131647566,1
AC009095.4,False,2354.0,0.0008048079197646036,0.0010828464310424888,0.6173903236022582,1
AC009120.10,False,2328.0,0.006796217760199549,0.009769832874846713,0.6181321106209539,1
AC009120.11,False,2567.0,0.0018732647475720751,0.0021399516186997444,1.0445697904038083,1
AC009133.12,False,,0.026364501607060907,0.03997348325650555,1.1407759821213417,0
AC009133.17,False,,0.0050343082226124445,0.0065927683541085755,0.5625051402961215,0
AC009133.21,True,1783.0,0.0003430584854183521,0.0004842100448949912,0.6251005130497597,1
AC009227.2,True,320.0,0.0008056481042398788,0.0014801381312357787,0.8429884022265762,1
AC009228.1,False,2138.0,0.0016940261644935448,0.0023630043405013976,1.128672433666877,1
AC009236.2,True,1131.0,0.00119700292334126,0.002219512336901546,0.661552684908518,1
AC009264.1,False,2654.0,0.0007036277973974073,0.0009032043213407082,0.6067920921423126,1
AC009299.3,False,,0.005093007159793799,0.005785459526456986,0.89648643582993,0
AC009403.2,False,,0.04676378316429584,0.055359194745847495,0.9345724630179393,0
AC009404.2,False,,0.020459252861737207,0.026189224033814466,1.0152880609775923,0
AC009410.1,False,,0.0029177425966593995,0.00317414253134328,0.7601777787454682,0
AC009473.1,False,,0.0007901798715987047,0.0008877402644182064,0.5173782087016482,0
AC009480.3,True,699.0,0.0020567273790172477,0.0033737589336471437,1.2927806962727302,1
AC009495.2,True,1147.5,0.0011577365466091285,0.0018161711736799798,1.358678927554762,2
AC009501.4,False,,0.09629671854350819,0.12563998437676052,0.9752639800824603,0
AC009502.4,False,1945.0,0.0003827120535108445,0.00041066989534664666,0.6346248405841035,1
AC009505.2,False,2677.0,0.0010571556707085889,0.0013571647003177987,1.1220998718715691,1
AC009506.1,False,,0.009421236238625973,0.009922541612044459,0.8463249446056661,0
AC009542.2,False,,0.0007264091924579044,0.0009031586317028233,0.583222897691108,0
AC009948.5,False,,0.019626315465369065,0.025221644609146873,1.010195592486135,0
AC009950.2,False,1992.5,0.004161853323736057,0.006675153490870157,1.2719417610456674,2
AC009961.3,False,,0.006797040837061573,0.00849751312442418,0.9943109454735597,0
AC010084.1,False,,0.005403317567277149,0.00589170581529354,0.46806467690509523,0
AC010091.1,False,,0.00020630627077579397,0.00016293182352772535,0.46055076638439507,0
AC010226.4,False,,0.011238162717790741,0.012586081231028286,0.9290308988885363,0
AC010287.1,True,1825.0,0.02144369751717618,0.03040533504479356,1.1454947440246186,1
AC010524.2,False,2869.0,0.0015743812914916662,0.002082827994073675,1.0776342385563509,1
AC010524.4,True,1026.0,0.003991910764350847,0.005298135237547015,1.1081092885901835,1
AC010642.1,False,,0.0008893326820878644,0.0012394292505019022,0.4973487671381028,0
AC010761.8,True,1119.0,0.005199024188001526,0.007715485170093789,1.249938960458047,1
AC010883.5,False,,0.003937438311452964,0.004920850181832446,0.9788185883275278,0
AC010894.3,False,,0.005122082770376517,0.0050482541154378375,0.7729548694680556,0
AC010907.2,False,,0.001689276466973043,0.002172412597359072,0.5620165841976238,0
AC010967.2,False,,0.001781533945413498,0.0018574754889862347,0.8546748516945173,0
AC010969.1,False,,0.00025145832832419544,0.0002177912298042545,0.4489238271054283,0
AC011043.1,False,,0.016022426273502845,0.018492467834130166,0.8586733211188804,0
AC011294.3,False,,0.000690460984790048,0.0004670768435719958,0.6773184111393347,0
AC011298.2,False,,0.0003417305993304521,0.00038848214336334577,0.5043185435316664,0
AC011718.2,True,668.0,0.0031181218197404176,0.004977371494561586,1.2997208342278568,1
AC011747.4,False,,0.012227894748853184,0.014306542215363321,0.8566797104906121,0
AC011893.3,False,,0.0027202232726185223,0.00433539301682328,0.5637676839150205,0
AC011899.9,False,,0.0016272921913603729,0.0017930939767834178,0.8796423040010908,0
AC011997.1,True,811.0,0.0018043331310181106,0.0027868023041849096,1.258664017200647,1
AC012005.3,True,1435.0,0.0004731427504285536,0.0005832863686599595,0.6648488111970215,1
AC012123.1,False,2698.0,0.00023600196228970428,0.00031998000663169463,0.5913691598430667,1
AC012314.8,False,2412.0,0.0025846457505735642,0.0036766954895750517,0.6153290237474607,1
AC012358.8,False,,0.010966556507718656,0.014440507245060226,1.0943149493547046,0
AC012360.4,False,,0.0006619658724656775,0.000575142329249909,0.4173090879484252,0
AC012360.6,True,1370.0,0.0010861757227192128,0.0014503750415406566,1.1983154747473996,1
AC012593.1,False,,0.0006456540898659332,0.0007380865248787658,0.5531418253725444,0
AC012594.1,False,,0.0036457033276482997,0.005025780309558896,0.592476622699398,0
AC013264.2,True,1450.0,0.025735711125103203,0.04463169504648836,1.3372697466008945,2
AC013275.2,False,,0.003055021681926447,0.003032427079457035,0.833425362908726,0
AC013448.1,False,,0.0010984309225269217,0.0014615410464187736,0.5863345497906718,0
AC013461.1,False,,0.19365350114641738,0.266213215043454,1.0888127643457053,0
AC013463.2,False,,0.005443017617595438,0.006792540305051013,0.9596883827955911,0
AC015691.13,True,743.0,0.0072764462882896,0.010082357090470968,1.2738599989151131,1
AC015849.19,True,340.0,0.0013779104630102432,0.0016142231012877602,1.1814522927500815,1
AC015922.6,True,341.0,0.001683984906349246,0.0025993018570398788,1.2996127735752536,1
AC015933.2,False,,0.001661047248902272,0.0020861358350033835,0.44729497506504456,0
AC015971.2,False,,0.0002827185340555064,0.00020546520076179225,0.49823094788237415,0
AC015987.1,True,528.0,0.0021962524178441205,0.0033804353430039445,1.3090568154389055,1
AC016549.1,False,,0.020773124795819938,0.02386406801896683,0.88546014647154,0
AC016683.5,True,1813.0,0.0004327122380392321,0.0006688633568312979,0.624169311605836,1
AC016700.5,False,,0.005447782558913304,0.004918534044366835,0.7079383719722763,0
AC016710.1,False,,0.001577165362571686,0.0016577152148111807,0.3743625465073577,0
AC016722.4,False,1991.0,0.0006469387273081139,0.0008455205956323728,0.6320747945832204,1
AC016735.1,True,1516.0,0.0009325757332375633,0.0016678128043467466,0.638770884222929,1
AC016735.2,False,,0.008957249747552938,0.009150644924785727,0.35397334995955915,0
AC016738.4,False,,0.0004371452570061451,0.0004018445789341101,0.5125040089969394,0
AC016745.3,False,,0.0005822406920551529,0.0006775307503937563,0.5814151937030865,0
AC016768.1,False,,0.001112519845556918,0.0006763234361587735,0.26728221321016027,0
AC016831.7,False,,0.11173395093131584,0.16117030632831345,1.1466468370106022,0
AC016907.3,True,682.0,0.0033274583304650175,0.004525533617698279,1.268037180354125,1
AC017002.1,False,2068.0,0.02227127749497052,0.03697876116776599,1.2448172744954356,2
AC017002.2,True,1643.0,0.003552054745575779,0.004451290808863597,1.141658398717463,1
AC017060.1,False,,0.0003096440659862081,0.00020394169233885862,0.43103092621950834,0
AC017104.2,False,,0.0010729004021538095,0.0013281460754005657,0.5466700530828251,0
AC018462.2,False,,0.0002767584488972812,0.0002209255509329825,0.5533980758847833,0
AC018647.3,False,2650.0,0.011285277752788368,0.013926982806868528,1.1197868976097582,1
AC018742.1,False,,0.00036936706150949265,0.0004823831202247546,0.5601884657164279,0
AC018799.1,False,,0.0001908213168651134,9.739737328000256e-05,0.3129470584018565,0
AC018816.3,False,,0.042431407079503346,0.06212297411975184,1.120303901347962,0
AC018890.6,False,,0.0005413584228509032,0.0005290692642949096,0.5005417027050761,0
AC019117.2,False,2983.0,0.0013586071325926918,0.0015515639411079628,1.0138326240360374,1
AC019181.2,True,948.0,0.0007131982586143053,0.0010664698959366745,0.7045791845758451,1
AC019186.1,False,,0.0003758280401631469,0.00041480903408991614,0.4700408218908851,0
AC019349.5,False,,0.0007428516778785079,0.0009456094541831422,0.5940718615551377,0
AC020571.3,True,1461.5,0.020513317874959996,0.0353035752707344,1.3170679040229856,2
AC020594.5,True,1807.0,0.0017368770197655153,0.0024570822406841802,1.214536308213559,1
AC020743.2,False,,0.002549648911647519,0.0031464739995343393,0.5338854887788386,0
AC021188.4,True,1364.0,0.0014236056995721525,0.0018930016207015991,1.098392351192963,1
AC021218.2,False,,0.00264676352629191,0.0021204668344765817,0.781082206100215,0
AC021224.1,True,945.0,0.001016207977508115,0.0016136810560471997,0.7047847622909699,1
AC022007.5,False,2207.0,0.000753051335397517,0.0008007084287921716,0.9569300924253403,1
AC022154.7,False,,0.0031736566633042266,0.00403964459118702,0.5477214196936221,0
AC022182.1,True,1453.0,0.0014662742458647611,0.0019301547232722688,1.1401405280650123,1
AC022182.3,True,1710.5,0.01712318969214959,0.027982960797721376,1.2868190140593345,2
AC022201.5,True,557.0,0.00104016556058968,0.0012787105389221308,1.0205614213425065,1
AC022816.2,False,,0.0004976197590174576,0.0003937381689392788,0.9382108746972573,0
AC023115.2,False,,0.00030090234332331414,0.00022394031502116486,0.49415318116370116,0
AC023347.1,False,2927.0,0.0005989501722236612,0.0007227217793497673,0.5974207227661412,1
AC023481.1,True,1879.0,0.0008145252954103201,0.001135904632771991,0.6384010832073483,1
AC023590.1,False,,0.028175348915876194,0.038703551857065026,1.0529751351973369,0
AC024560.2,False,,0.0025380976621444786,0.0032298878299408724,1.0134630849974133,0
AC024592.12,True,1477.0,0.0004779186834211048,0.0007831465987195857,0.6403187058437844,1
AC025171.1,False,,0.007202210801185464,0.009007729433959697,0.9949967706360804,0
AC025335.1,False,,0.009926769522633563,0.012312230011220067,0.9767621129563239,0
AC026202.3,False,,0.006227427172181293,0.006524505944711045,0.9015316794857358,0
AC026471.6,False,2041.0,0.004888479880209667,0.005799689484485516,1.017997381181888,1
AC026904.1,False,,0.0003244338306195826,0.00021945063352024892,0.43254400591335124,0
AC027119.1,False,2407.0,0.0003014064774232517,0.00039422266987207123,0.5994457014379485,1
AC034187.2,True,1371.0,0.001853995619893149,0.002845368336997056,0.6704067522798467,1
AC046143.3,False,,0.003810187379082069,0.003864933267634393,0.8074380112163104,0
AC053503.4,False,,0.00021166485696625165,0.00019972983079285893,0.5415364602794666,0
AC058791.1,False,,0.04285088312150097,0.05591296340274054,1.0680349397743627,0
AC060834.3,False,,0.004681455859242808,0.005260870222651406,0.39144362872616306,0
AC061992.2,True,1289.0,0.012188678052024273,0.015425810285819679,1.1315511053480256,1
AC062017.1,False,,0.015353912889969916,0.017850398638870835,0.9042192842442764,0
AC062029.1,False,,0.005893580934741875,0.007117610126742891,1.0009094457679424,0
AC064834.1,False,,0.0023508356482558547,0.0030690735434425746,0.566083144642594,0
AC064834.2,False,,0.0008060880584485022,0.001282818025251593,0.5694366119740794,0
AC064834.3,False,2294.0,0.0001798634281354257,0.00017026136619211884,0.6038907471891899,1
AC067959.1,False,,0.0005522535677953209,0.0007567130763364692,0.5154928513120738,0
AC068196.1,True,751.0,0.0009985110081893055,0.001942382458811572,0.6954077775289886,1
AC068282.3,False,,0.0028820088729902354,0.003655715262698332,0.9965196707683308,0
AC068499.10,False,,0.0015351657201328193,0.0016586105056140188,0.9768964693907822,0
AC068535.3,False,,0.0024222862978364196,0.001967797485980791,0.6598806335688145,0
AC068831.10,False,,0.0023414739648576007,0.002505617271024953,0.9310076629125374,0
AC068831.16,True,1159.0,0.0013337299343227416,0.00208658711552936,0.6856860171410968,1
AC068831.6,True,1739.0,0.002539639164323505,0.003792606530464219,0.6463642061548263,1
AC069277.2,False,,0.003633539590624776,0.0035406581619707948,0.8124694319751951,0
AC069363.1,False,,0.009671656379354042,0.014200703366724717,1.1190734772024031,0
AC069513.4,False,,0.003727515454240348,0.004590282338222685,0.9863248193640024,0
AC072062.1,False,,0.0009151895154129403,0.0009332845657107569,0.9775337267797634,0
AC073115.7,True,630.5,0.0014532086748310588,0.002618753832346556,1.512179818949193,2
AC073257.2,False,,0.001459107279040742,0.0016499203277924605,0.49448599599100074,0
AC073283.4,False,,0.0075713328700282405,0.008938912370583156,0.881908576446452,0
AC073283.7,False,2204.0,0.001049744397270687,0.001477166602740343,0.6227031971643726,1
AC073657.1,True,1063.0,0.0023608487040872174,0.0035017034379216513,1.258338333094444,1
AC073987.1,False,,0.00030262465749725015,0.00015071360977750138,0.32965529258565146,0
AC074117.10,False,2487.0,0.03834706048639021,0.0626962001892915,1.1933481860084472,1
AC074183.4,False,2040.0,0.013651024837420717,0.01790304541982702,1.0883559688011522,1
AC074212.6,False,,0.0019201836354598143,0.002118174571617096,0.8644707651803064,0
AC074289.1,False,,0.01946247515315258,0.022292814892338215,0.9175664223313224,0
AC074366.3,True,950.0,0.0008723790194037674,0.001359775708208369,0.7043973899395265,1
AC074391.1,False,,0.00045960225366257335,0.00024860164948891034,0.2951161685774999,0
AC078883.3,False,,0.007743781339240578,0.009025163951578107,0.9002133127105947,0
AC078941.1,False,,0.0006883268882812206,0.0010397776400444753,0.5473831290299473,0
AC079305.10,False,,0.007119279614714689,0.007701934606022768,0.8811060395791823,0
AC079354.3,False,,0.0007493592191486771,0.0009275940317421586,0.5765602552527067,0
AC079354.5,False,,0.000890945613371759,0.0007081243164346336,0.7413870523351174,0
AC079466.1,False,,0.0013666818753156477,0.0014734397931392925,0.9018150118633628,0
AC079586.1,False,2411.0,0.0004564794309229664,0.0006900149648350837,0.59938628890974,1
AC079630.4,False,2398.0,0.0022314334069311356,0.002724993831440373,1.026894945926483,1
AC079767.4,True,1098.0,0.01582690166485477,0.028035642962613478,1.361544890329048,2
AC079776.3,False,,0.0015084506261281289,0.0019444806561798008,0.5633470543282839,0
AC079807.2,False,,0.003557071455015018,0.0044035817065119125,0.9738030156370678,0
AC079807.4,True,1055.0,0.0011740984056022416,0.0018608682581606605,0.695119750236852,1
AC079922.3,False,,0.016970244344583777,0.025308526894801623,1.1340802645813537,0
AC083843.1,False,,0.008830532287991874,0.010116909206981236,0.8847928727797733,0
AC083843.2,True,370.0,0.0009488758451342208,0.0017453494340242087,1.3516221403434971,1
AC083949.1,False,,0.00028167120845418246,0.00027594697163981,0.4775582479584915,0
AC084082.3,False,2392.0,0.0016299900476872083,0.0023291216140090745,1.189457162697568,1
AC084219.4,False,,0.0034899560427505867,0.004567307665601124,0.998280080108578,0
AC084809.2,False,,0.000366985466953296,0.0003540333342130801,0.41488177328893,0
AC084809.3,True,1341.5,0.0006724436225542451,0.000841164510091903,1.3200985702134234,2
AC087430.1,False,,0.0006598051416531765,0.0007529313995024711,0.5487075222943153,0
AC090154.1,False,,0.0018860407840174099,0.0020245598496935685,0.46844172410279217,0
AC090498.1,False,2031.0,0.8000440170058484,1.0331362390755614,1.1756743264417628,1
AC090505.4,False,,0.004283045849977687,0.005278053991531209,0.5291118429223846,0
AC090587.5,False,,0.002118469478760329,0.002187722351179296,0.7731084209771216,0
AC091133.1,False,,0.0005521868075960816,0.0004471482118925639,0.41181748337668567,0
