Rloop_sample_group,celltype,Signature,Score
R-loop-high-enriched,T cell,Treg,-0.20614579711297545
R-loop-high-enriched,T cell,Treg,-0.1490337776415276
R-loop-high-enriched,T cell,Treg,-0.2956685923566722
R-loop-high-enriched,T cell,Treg,-0.1132438640401821
R-loop-high-enriched,T cell,Treg,-0.18995130904997237
R-loop-high-enriched,T cell,Treg,0.4395866935903376
R-loop-high-enriched,T cell,Treg,0.48750840172623144
R-loop-high-enriched,T cell,Treg,-0.3523491753472222
R-loop-high-enriched,T cell,Treg,-0.11236018363875572
R-loop-high-enriched,T cell,Treg,-0.3337744510535038
R-loop-high-enriched,T cell,Treg,-0.2752883988197404
R-loop-high-enriched,T cell,Treg,-0.17624783756757023
R-loop-high-enriched,T cell,Treg,-0.25793035102613043
R-loop-high-enriched,T cell,Treg,-0.16020675620647393
R-loop-high-enriched,T cell,Treg,0.9181976511020853
R-loop-high-enriched,T cell,Treg,-0.2559522570985736
R-loop-high-enriched,T cell,Treg,-0.17373086948587438
R-loop-high-enriched,T cell,Treg,-0.1217993919295494
R-loop-high-enriched,T cell,Treg,-0.17339521465879498
R-loop-high-enriched,T cell,Treg,-0.3264147055269492
R-loop-high-enriched,T cell,Treg,-0.20119195032601406
R-loop-high-enriched,T cell,Treg,-0.19310213339449178
R-loop-high-enriched,T cell,Treg,-0.2143971606938526
R-loop-high-enriched,T cell,Treg,-0.21659639146592882
R-loop-high-enriched,T cell,Treg,-0.19234562883473405
R-loop-high-enriched,T cell,Treg,-0.1587514780988597
R-loop-high-enriched,T cell,Treg,-0.16139887800120345
R-loop-high-enriched,T cell,Treg,-0.16082086466779613
R-loop-high-enriched,T cell,Treg,-0.2172262596361565
R-loop-high-enriched,T cell,Treg,-0.1108881439825501
R-loop-high-enriched,T cell,Treg,-0.14468054337935013
R-loop-high-enriched,T cell,Treg,0.4180245477743823
R-loop-high-enriched,T cell,Treg,-0.13781944429031526
R-loop-high-enriched,T cell,Treg,-0.2679923857101286
R-loop-high-enriched,T cell,Treg,-0.10581734204533125
R-loop-high-enriched,T cell,Treg,-0.23521350128482085
R-loop-high-enriched,T cell,Treg,-0.23322827888257575
R-loop-high-enriched,T cell,Treg,-0.08193668211349334
R-loop-high-enriched,T cell,Treg,-0.24278621480922508
R-loop-high-enriched,T cell,Treg,-0.31835829609572286
R-loop-high-enriched,T cell,Treg,-0.1324350761644768
R-loop-high-enriched,T cell,Treg,-0.3340967351740057
R-loop-high-enriched,T cell,Treg,-0.14995867796618528
R-loop-high-enriched,T cell,Treg,-0.16199046433574021
R-loop-high-enriched,T cell,Treg,-0.3595662357831242
R-loop-high-enriched,T cell,Treg,-0.19032670993997594
R-loop-high-enriched,T cell,Treg,-0.21639249782369593
R-loop-high-enriched,T cell,Treg,0.26637907401479854
R-loop-high-enriched,T cell,Treg,-0.2576058127663352
R-loop-high-enriched,T cell,Treg,-0.2127654913699988
R-loop-high-enriched,T cell,Treg,-0.1805058488942156
R-loop-high-enriched,T cell,Treg,-0.19710918387981377
R-loop-high-enriched,T cell,Treg,-0.12255287170410156
R-loop-high-enriched,T cell,Treg,1.4655198015347874
R-loop-high-enriched,T cell,Treg,-0.08343914301708491
R-loop-high-enriched,T cell,Treg,-0.2049429922392874
R-loop-high-enriched,T cell,Treg,-0.11785896378334122
R-loop-high-enriched,T cell,Treg,-0.12894879928742997
R-loop-high-enriched,T cell,Treg,-0.13582239247331715
R-loop-high-enriched,T cell,Treg,-0.1513157372522836
R-loop-high-enriched,T cell,Treg,-0.21791469689571497
R-loop-high-enriched,T cell,Treg,-0.3490348584724195
R-loop-high-enriched,T cell,Treg,-0.23812979881209556
R-loop-high-enriched,T cell,Treg,-0.15439016168767755
R-loop-high-enriched,T cell,Treg,-0.16830586905431266
R-loop-high-enriched,T cell,Treg,-0.18179556336065736
R-loop-high-enriched,T cell,Treg,-0.20826888806892163
R-loop-high-enriched,T cell,Treg,-0.3895198552295415
R-loop-high-enriched,T cell,Treg,-0.17410998874240452
R-loop-high-enriched,T cell,Treg,-0.18426810370551217
R-loop-high-enriched,T cell,Treg,-0.27283161818379104
R-loop-high-enriched,T cell,Treg,0.4764554639055271
R-loop-high-enriched,T cell,Treg,-0.09596838132299558
R-loop-high-enriched,T cell,Treg,-0.15171013456402402
R-loop-high-enriched,T cell,Treg,-0.12287881639268664
R-loop-high-enriched,T cell,Treg,-0.22182865335483742
R-loop-high-enriched,T cell,Treg,1.5095344143684464
R-loop-high-enriched,T cell,Treg,-0.2804639797018032
R-loop-high-enriched,T cell,Treg,-0.15389059047506312
R-loop-high-enriched,T cell,Treg,-0.13396711060495087
R-loop-high-enriched,T cell,Treg,-0.22291075581251973
R-loop-high-enriched,T cell,Treg,-0.16425820552941525
R-loop-high-enriched,T cell,Treg,-0.2534659221918896
R-loop-high-enriched,T cell,Treg,-0.1937950596664891
R-loop-high-enriched,T cell,Treg,-0.31478554311424795
R-loop-high-enriched,T cell,Treg,0.3528038413837703
R-loop-high-enriched,T cell,Treg,-0.18306054009331596
R-loop-high-enriched,T cell,Treg,0.332566833857334
R-loop-high-enriched,T cell,Treg,0.5515496249150749
R-loop-high-enriched,T cell,Treg,-0.1686148980651239
R-loop-high-enriched,T cell,Treg,-0.25282584296332467
R-loop-high-enriched,T cell,Treg,-0.3517215998485835
R-loop-high-enriched,T cell,Treg,-0.27475044944069604
R-loop-high-enriched,T cell,Treg,-0.2414541148176097
R-loop-high-enriched,T cell,Treg,-0.23675930138790247
R-loop-high-enriched,T cell,Treg,-0.1389820310804579
R-loop-high-enriched,T cell,Treg,0.38678598704964223
R-loop-high-enriched,T cell,Treg,-0.22906904509573273
R-loop-high-enriched,T cell,Treg,0.45840401480896303
R-loop-high-enriched,T cell,Treg,-0.1586534423057479
R-loop-high-enriched,T cell,Treg,-0.12400917091754952
R-loop-high-enriched,T cell,Treg,0.44251179093062276
R-loop-high-enriched,T cell,Treg,-0.14943497590344362
R-loop-high-enriched,T cell,Treg,0.47020878815891765
R-loop-high-enriched,T cell,Treg,-0.23790286285708648
R-loop-high-enriched,T cell,Treg,-0.1460799014929569
R-loop-high-enriched,T cell,Treg,-0.1334374842017588
R-loop-high-enriched,T cell,Treg,1.9239098616320678
R-loop-high-enriched,T cell,Treg,-0.2136679369993884
R-loop-high-enriched,T cell,Treg,-0.22677138357451468
R-loop-high-enriched,T cell,Treg,-0.18062836232811513
R-loop-high-enriched,T cell,Treg,0.45048740656688957
R-loop-high-enriched,T cell,Treg,-0.2358504208651456
R-loop-high-enriched,T cell,Treg,-0.07871388907384391
R-loop-high-enriched,T cell,Treg,-0.1827018429534604
R-loop-high-enriched,T cell,Treg,-0.31973283941095526
R-loop-high-enriched,T cell,Treg,-0.22608579770483153
R-loop-high-enriched,T cell,Treg,0.6338383657763702
R-loop-high-enriched,T cell,Treg,-0.22222295433583886
R-loop-high-enriched,T cell,Treg,-0.13679264530991064
R-loop-high-enriched,T cell,Treg,-0.15035317160866477
R-loop-high-enriched,T cell,Treg,-0.19814550997030855
R-loop-high-enriched,T cell,Treg,-0.1292051257509174
R-loop-high-enriched,T cell,Treg,2.0496762930744827
R-loop-high-enriched,T cell,Treg,-0.2041408076430812
R-loop-high-enriched,T cell,Treg,-0.1734715278702553
R-loop-high-enriched,T cell,Treg,-0.10547826747701626
R-loop-high-enriched,T cell,Treg,-0.16764166860869437
R-loop-high-enriched,T cell,Treg,0.41510592385976
R-loop-high-enriched,T cell,Treg,-0.19299927143135456
R-loop-high-enriched,T cell,Treg,-0.1576777371493253
R-loop-high-enriched,T cell,Treg,-0.17443238845979325
R-loop-high-enriched,T cell,Treg,-0.30419289945351957
R-loop-high-enriched,T cell,Treg,-0.277815828419695
R-loop-high-enriched,T cell,Treg,-0.1105679984044547
R-loop-high-enriched,T cell,Treg,-0.1394030542084665
R-loop-high-enriched,T cell,Treg,-0.14994705084598425
R-loop-high-enriched,T cell,Treg,-0.1541041557234947
R-loop-high-enriched,T cell,Treg,-0.13127338826054274
R-loop-high-enriched,T cell,Treg,-0.13339148627387154
R-loop-high-enriched,T cell,Treg,-0.29869811703460386
R-loop-high-enriched,T cell,Treg,-0.11364170035930594
R-loop-high-enriched,T cell,Treg,-0.19802318919788708
R-loop-high-enriched,T cell,Treg,-0.29998357368238043
R-loop-high-enriched,T cell,Treg,-0.2284554760865491
R-loop-high-enriched,T cell,Treg,-0.12661948348536636
R-loop-high-enriched,T cell,Treg,-0.20081691549281883
R-loop-high-enriched,T cell,Treg,0.9339514103802768
R-loop-high-enriched,T cell,Treg,-0.2336616323451803
R-loop-high-enriched,T cell,Treg,-0.3097773657904731
R-loop-high-enriched,T cell,Treg,-0.14631667281642105
R-loop-high-enriched,T cell,Treg,-0.18429835155756788
R-loop-high-enriched,T cell,Treg,-0.208254438458067
R-loop-high-enriched,T cell,Treg,-0.19039984423704823
R-loop-high-enriched,T cell,Treg,0.42032544721256604
R-loop-high-enriched,T cell,Treg,0.9836548374156759
R-loop-high-enriched,T cell,Treg,-0.15864355877192335
R-loop-high-enriched,T cell,Treg,-0.14226622533316563
R-loop-high-enriched,T cell,Treg,0.3568173996125809
R-loop-high-enriched,T cell,Treg,-0.14360064689559165
R-loop-high-enriched,T cell,Treg,-0.2062617600566209
R-loop-high-enriched,T cell,Treg,-0.18692721742572208
R-loop-high-enriched,T cell,Treg,-0.16116017042988479
R-loop-high-enriched,T cell,Treg,-0.20270730991556188
R-loop-high-enriched,T cell,Treg,-0.17288448834660078
R-loop-high-enriched,T cell,Treg,0.16538953720921218
R-loop-high-enriched,T cell,Treg,-0.09203097796199297
R-loop-high-enriched,T cell,Treg,-0.21232148372765744
R-loop-high-enriched,T cell,Treg,-0.13590743324973367
R-loop-high-enriched,T cell,Treg,0.3271641881778987
R-loop-high-enriched,T cell,Treg,0.6384200363448171
R-loop-high-enriched,T cell,Treg,-0.1959835977265329
R-loop-high-enriched,T cell,Treg,-0.15782375528354836
R-loop-high-enriched,T cell,Treg,-0.14355804944279218
R-loop-high-enriched,T cell,Treg,-0.2816724680890941
R-loop-high-enriched,T cell,Treg,-0.2390551711573745
R-loop-high-enriched,T cell,Treg,-0.20343131248397056
R-loop-high-enriched,T cell,Treg,-0.13179231894136678
R-loop-high-enriched,T cell,Treg,-0.14766456141616358
R-loop-high-enriched,T cell,Treg,0.3924956267530268
R-loop-high-enriched,T cell,Treg,-0.22463155033612492
R-loop-high-enriched,T cell,Treg,-0.18911350134647253
R-loop-high-enriched,T cell,Treg,-0.12582244295062442
R-loop-high-enriched,T cell,Treg,-0.24415765627466066
R-loop-high-enriched,T cell,Treg,-0.1943673991193675
R-loop-high-enriched,T cell,Treg,-0.3090098795264658
R-loop-high-enriched,T cell,Treg,-0.33835632632477114
R-loop-high-enriched,T cell,Treg,-0.340365631411774
R-loop-high-enriched,T cell,Treg,-0.24021794097592133
R-loop-high-enriched,T cell,Treg,-0.16415397566978376
R-loop-high-enriched,T cell,Treg,-0.23443214339439314
R-loop-high-enriched,T cell,Treg,0.6808727786998556
R-loop-high-enriched,T cell,Treg,-0.17727672692501184
R-loop-high-enriched,T cell,Treg,-0.17442179207849984
R-loop-high-enriched,T cell,Treg,0.6087551159088058
R-loop-high-enriched,T cell,Treg,-0.24452226812189276
R-loop-high-enriched,T cell,Treg,-0.1338706353698114
R-loop-high-enriched,T cell,Treg,-0.14893841020988696
R-loop-high-enriched,T cell,Treg,-0.3117292384908657
R-loop-high-enriched,T cell,Treg,-0.1740476434881037
R-loop-high-enriched,T cell,Treg,-0.1322596867879232
R-loop-high-enriched,T cell,Treg,-0.15315441170124092
R-loop-high-enriched,T cell,Treg,-0.16206714360400884
R-loop-high-enriched,T cell,Treg,0.8903232909212209
R-loop-high-enriched,T cell,Treg,-0.19489003191090593
R-loop-high-enriched,T cell,Treg,-0.16343473183988322
R-loop-high-enriched,T cell,Treg,-0.2423531696049854
R-loop-high-enriched,T cell,Treg,0.37130278168302594
R-loop-high-enriched,T cell,Treg,0.43001493480470443
R-loop-high-enriched,T cell,Treg,-0.21525094003388376
R-loop-high-enriched,T cell,Treg,-0.17791397402984926
R-loop-high-enriched,T cell,Treg,-0.22883785132205847
R-loop-high-enriched,T cell,Treg,-0.3899116516113281
R-loop-high-enriched,T cell,Treg,-0.21311060587565103
R-loop-high-enriched,T cell,Treg,-0.14663595141786517
R-loop-high-enriched,T cell,Treg,-0.20125333227292455
R-loop-high-enriched,T cell,Treg,-0.1513255051892213
R-loop-high-enriched,T cell,Treg,-0.1866222150398023
R-loop-high-enriched,T cell,Treg,-0.19709481133355033
R-loop-high-enriched,T cell,Treg,-0.25727730568009194
R-loop-high-enriched,T cell,Treg,0.04782901538742912
R-loop-high-enriched,T cell,Treg,-0.19607755872938368
R-loop-high-enriched,T cell,Treg,-0.12231242054640645
R-loop-high-enriched,T cell,Treg,-0.1937517108339252
R-loop-high-enriched,T cell,Treg,-0.20419548497055517
R-loop-high-enriched,T cell,Treg,0.04427239750370837
R-loop-high-enriched,T cell,Treg,-0.1895291106869476
R-loop-high-enriched,T cell,Treg,-0.17740093577991833
R-loop-high-enriched,T cell,Treg,-0.20760004448168207
R-loop-high-enriched,T cell,Treg,-0.12678418014988754
R-loop-high-enriched,T cell,Treg,-0.22196447969687105
R-loop-high-enriched,T cell,Treg,0.39266133910477763
R-loop-high-enriched,T cell,Treg,-0.1710887099757339
R-loop-high-enriched,T cell,Treg,-0.19191294968730271
R-loop-high-enriched,T cell,Treg,-0.2995183925436001
R-loop-high-enriched,T cell,Treg,-0.2225709394975142
R-loop-high-enriched,T cell,Treg,-0.27017077051027855
R-loop-high-enriched,T cell,Treg,-0.17153289101340555
R-loop-high-enriched,T cell,Treg,-0.24092525906032985
R-loop-high-enriched,T cell,Treg,-0.2157259854403409
R-loop-high-enriched,T cell,Treg,-0.12938313532357265
R-loop-high-enriched,T cell,Treg,-0.1328585653594046
R-loop-high-enriched,T cell,Treg,-0.10182193794635812
R-loop-high-enriched,T cell,Treg,0.24398525856962106
R-loop-high-enriched,T cell,Treg,0.3966499025171453
R-loop-high-enriched,T cell,Treg,-0.1429786104144472
R-loop-high-enriched,T cell,Treg,-0.27231287715410946
R-loop-high-enriched,T cell,Treg,-0.17792112177068536
R-loop-high-enriched,T cell,Treg,-0.2028877566559146
R-loop-high-enriched,T cell,Treg,-0.18985929392805004
R-loop-high-enriched,T cell,Treg,-0.14058101538455847
R-loop-high-enriched,T cell,Treg,-0.18614002189250908
R-loop-high-enriched,T cell,Treg,-0.3749049022944287
R-loop-high-enriched,T cell,Treg,-0.14916816865554963
R-loop-high-enriched,T cell,Treg,-0.13254144456651476
R-loop-high-enriched,T cell,Treg,-0.29250963769777855
R-loop-high-enriched,T cell,Treg,-0.24328815575801965
R-loop-high-enriched,T cell,Treg,-0.1656033487030954
R-loop-high-enriched,T cell,Treg,-0.15917729849767204
R-loop-high-enriched,T cell,Treg,-0.1904019827794547
R-loop-high-enriched,T cell,Treg,0.6334566004348523
R-loop-high-enriched,T cell,Treg,0.3422094535345983
R-loop-high-enriched,T cell,Treg,-0.1994713291977391
R-loop-high-enriched,T cell,Treg,-0.21455558622726287
R-loop-high-enriched,T cell,Treg,0.043664651085632
R-loop-high-enriched,T cell,Treg,-0.16595135313091855
R-loop-high-enriched,T cell,Treg,-0.1923597316549282
R-loop-high-enriched,T cell,Treg,-0.30382508942575165
R-loop-high-enriched,T cell,Treg,-0.14416742806482796
R-loop-high-enriched,T cell,Treg,-0.15664939687709617
R-loop-high-enriched,T cell,Treg,0.21016893422964847
R-loop-high-enriched,T cell,Treg,-0.15483725191366793
R-loop-high-enriched,T cell,Treg,-0.20502793668496488
R-loop-high-enriched,T cell,Treg,-0.16607471427532158
R-loop-high-enriched,T cell,Treg,-0.17615221967600814
R-loop-high-enriched,T cell,Treg,-0.18513689137468434
R-loop-high-enriched,T cell,Treg,-0.24583519829644096
R-loop-high-enriched,T cell,Treg,-0.17230887364859532
R-loop-high-enriched,T cell,Treg,-0.21678587402960267
R-loop-high-enriched,T cell,Treg,-0.36080886378432764
R-loop-high-enriched,T cell,Treg,-0.18485606800426135
R-loop-high-enriched,T cell,Treg,-0.17234703988739938
R-loop-high-enriched,T cell,Treg,-0.21091187602341777
R-loop-high-enriched,T cell,Treg,-0.16671257789688881
R-loop-high-enriched,T cell,Treg,-0.21007628392691563
R-loop-high-enriched,T cell,Treg,-0.11845688868050623
R-loop-high-enriched,T cell,Treg,-0.1625250999373619
R-loop-high-enriched,T cell,Treg,-0.1435275896631106
R-loop-high-enriched,T cell,Treg,-0.17251723703711924
R-loop-high-enriched,T cell,Treg,-0.1531994559548118
R-loop-high-enriched,T cell,Treg,-0.14351092444525826
R-loop-high-enriched,T cell,Treg,-0.15740614226370148
R-loop-high-enriched,T cell,Treg,0.42150840674987944
R-loop-high-enriched,T cell,Treg,-0.31021782846161816
R-loop-high-enriched,T cell,Treg,-0.25021036706789573
R-loop-high-enriched,T cell,Treg,-0.17048436945134943
R-loop-high-enriched,T cell,Treg,-0.2120165006078855
R-loop-high-enriched,T cell,Treg,0.34673740285815613
R-loop-high-enriched,T cell,Treg,-0.18425226693201546
R-loop-high-enriched,T cell,Treg,-0.1413412286777689
R-loop-high-enriched,T cell,Treg,0.3606290136924898
R-loop-high-enriched,T cell,Treg,-0.23539363976680872
R-loop-high-enriched,T cell,Treg,-0.3653896216190223
R-loop-high-enriched,T cell,Treg,-0.2027101420392894
R-loop-high-enriched,T cell,Treg,-0.23220093081695864
R-loop-high-enriched,T cell,Treg,-0.28903984301017993
R-loop-high-enriched,T cell,Treg,0.43690842691093984
R-loop-high-enriched,T cell,Treg,-0.40451531458382656
R-loop-high-enriched,T cell,Treg,-0.14411760580660116
R-loop-high-enriched,T cell,Treg,-0.16926048741196142
R-loop-high-enriched,T cell,Treg,-0.2089227811254636
R-loop-high-enriched,T cell,Treg,-0.25182903174198035
R-loop-high-enriched,T cell,Treg,-0.35924302688752763
R-loop-high-enriched,T cell,Treg,-0.1692601213551531
R-loop-high-enriched,T cell,Treg,-0.1740043331878354
R-loop-high-enriched,T cell,Treg,-0.23116992218325835
R-loop-high-enriched,T cell,Treg,-0.21000867901426373
R-loop-high-enriched,T cell,Treg,-0.2516750374225655
R-loop-high-enriched,T cell,Treg,0.6750401366840709
R-loop-high-enriched,T cell,Treg,-0.16837690334127406
R-loop-high-enriched,T cell,Treg,-0.2501559594664911
R-loop-high-enriched,T cell,Treg,-0.20386788339325876
R-loop-high-enriched,T cell,Treg,-0.19917509290907118
R-loop-high-enriched,T cell,Treg,-0.21791960976340555
R-loop-high-enriched,T cell,Treg,-0.10197165518095999
R-loop-high-enriched,T cell,Treg,-0.24327281990436592
R-loop-high-enriched,T cell,Treg,-0.14401226814347085
R-loop-high-enriched,T cell,Treg,-0.1440124800710967
R-loop-high-enriched,T cell,Treg,-0.21739117786137743
R-loop-high-enriched,T cell,Treg,-0.08508275735257852
R-loop-high-enriched,T cell,Treg,-0.21365524060798413
R-loop-high-enriched,T cell,Treg,-0.16352329832134824
R-loop-high-enriched,T cell,Treg,-0.24098007125083845
R-loop-high-enriched,T cell,Treg,-0.13225546750155362
R-loop-high-enriched,T cell,Treg,-0.24950385816169507
R-loop-high-enriched,T cell,Treg,-0.17327861593227195
R-loop-high-enriched,T cell,Treg,-0.140127971918896
R-loop-high-enriched,T cell,Treg,-0.14895308138144137
R-loop-high-enriched,T cell,Treg,-0.13745705768315478
R-loop-high-enriched,T cell,Treg,-0.20553575380884034
R-loop-high-enriched,T cell,Treg,-0.27348778464577417
R-loop-high-enriched,T cell,Treg,-0.1848726561575225
R-loop-high-enriched,T cell,Treg,-0.19149803392814868
R-loop-high-enriched,T cell,Treg,-0.24764723729605626
R-loop-high-enriched,T cell,Treg,-0.16695596714212438
R-loop-high-enriched,T cell,Treg,-0.2448282338152028
R-loop-high-enriched,T cell,Treg,-0.167775703198982
R-loop-high-enriched,T cell,Treg,-0.16262861694952455
R-loop-high-enriched,T cell,Treg,-0.18769426056832977
R-loop-high-enriched,T cell,Treg,-0.31856020532473167
R-loop-high-enriched,T cell,Treg,-0.18789337620590674
R-loop-high-enriched,T cell,Treg,-0.11091369089454112
R-loop-high-enriched,T cell,Treg,0.7842737075054285
R-loop-high-enriched,T cell,Treg,-0.13869341455324732
R-loop-high-enriched,T cell,Treg,-0.18617204223016295
R-loop-high-enriched,T cell,Treg,-0.32295356133971553
R-loop-high-enriched,T cell,Treg,-0.1370369689633148
R-loop-high-enriched,T cell,Treg,-0.15207771339801826
R-loop-high-enriched,T cell,Treg,-0.19560605829412286
R-loop-high-enriched,T cell,Treg,-0.22079020798808396
R-loop-high-enriched,T cell,Treg,-0.15804440084129873
R-loop-high-enriched,T cell,Treg,-0.1968729809077099
R-loop-high-enriched,T cell,Treg,-0.2674236682930378
R-loop-high-enriched,T cell,Treg,-0.21240583092275292
R-loop-high-enriched,T cell,Treg,-0.28828021733447756
R-loop-high-enriched,T cell,Treg,-0.20525893779716106
R-loop-high-enriched,T cell,Treg,-0.2465810872087575
R-loop-high-enriched,T cell,Treg,-0.20039094096482402
R-loop-high-enriched,T cell,Treg,-0.22801880884652187
R-loop-high-enriched,T cell,Treg,-0.24119775945490057
R-loop-high-enriched,T cell,Treg,-0.1250149697968454
R-loop-high-enriched,T cell,Treg,-0.20658730015610205
R-loop-high-enriched,T cell,Treg,-0.17957217283923216
R-loop-high-enriched,T cell,Treg,-0.17129601372612846
R-loop-high-enriched,T cell,Treg,-0.2332966737072877
R-loop-high-enriched,T cell,Treg,0.45560778271068225
R-loop-high-enriched,T cell,Treg,-0.17753728230794272
R-loop-high-enriched,T cell,Treg,-0.25345731022382023
R-loop-high-enriched,T cell,Treg,-0.238897863060537
R-loop-high-enriched,T cell,Treg,0.41834062277668654
R-loop-high-enriched,T cell,Treg,-0.1462797492441505
R-loop-high-enriched,T cell,Treg,0.3709214450132967
R-loop-high-enriched,T cell,Treg,-0.15638968920466875
R-loop-high-enriched,T cell,Treg,-0.19957182142469618
R-loop-high-enriched,T cell,Treg,-0.15812566545274523
R-loop-high-enriched,T cell,Treg,-0.2110175315779869
R-loop-high-enriched,T cell,Treg,-0.22568693064680004
R-loop-high-enriched,T cell,Treg,-0.1481434889514037
R-loop-high-enriched,T cell,Treg,-0.13589927403613775
R-loop-high-enriched,T cell,Treg,0.276654318125561
R-loop-high-enriched,T cell,Treg,-0.20041136308149857
R-loop-high-enriched,T cell,Treg,-0.14068552460333314
R-loop-high-enriched,T cell,Treg,-0.1682938277119338
R-loop-high-enriched,T cell,Treg,-0.17189576890733507
R-loop-high-enriched,T cell,Treg,-0.20060974660545888
R-loop-high-enriched,T cell,Treg,-0.22255833943684897
R-loop-high-enriched,T cell,Treg,-0.26579606412637113
R-loop-high-enriched,T cell,Treg,-0.16662516738429214
R-loop-high-enriched,T cell,Treg,-0.10567475328541766
R-loop-high-enriched,T cell,Treg,-0.3671793311533302
R-loop-high-enriched,T cell,Treg,-0.10608571948427142
R-loop-high-enriched,T cell,Treg,-0.33833228217230904
R-loop-high-enriched,T cell,Treg,-0.20564243046924321
R-loop-high-enriched,T cell,Treg,-0.17198720604482323
R-loop-high-enriched,T cell,Treg,-0.16744827501701587
R-loop-high-enriched,T cell,Treg,-0.25753587664979877
R-loop-high-enriched,T cell,Treg,-0.14651814855710424
R-loop-high-enriched,T cell,Treg,-0.29515711466471356
R-loop-high-enriched,T cell,Treg,-0.192070180719549
R-loop-high-enriched,T cell,Treg,-0.11665429009331597
R-loop-high-enriched,T cell,Treg,-0.16547239669645675
R-loop-high-enriched,T cell,Treg,-0.1730250156286991
R-loop-high-enriched,T cell,Treg,-0.11833326744310783
R-loop-high-enriched,T cell,Treg,-0.2586467819984513
R-loop-high-enriched,T cell,Treg,-0.16751769094756155
R-loop-high-enriched,T cell,Treg,-0.19542842441134983
R-loop-high-enriched,T cell,Treg,-0.2357853976162997
R-loop-high-enriched,T cell,Treg,-0.18525094696969696
R-loop-high-enriched,T cell,Treg,-0.37615169178355823
R-loop-high-enriched,T cell,Treg,-0.2105672624376085
R-loop-high-enriched,T cell,Treg,-0.183070674087062
R-loop-high-enriched,T cell,Treg,-0.24119677688136246
R-loop-high-enriched,T cell,Treg,-0.14527463431310172
R-loop-high-enriched,T cell,Treg,-0.15832650541055082
R-loop-high-enriched,T cell,Treg,-0.18273419081562697
R-loop-high-enriched,T cell,Treg,-0.24150601781979955
R-loop-high-enriched,T cell,Treg,-0.1530272551257201
R-loop-high-enriched,T cell,Treg,-0.23279848965731534
R-loop-high-enriched,T cell,Treg,-0.11088278799345999
R-loop-high-enriched,T cell,Treg,-0.1861967414316505
R-loop-high-enriched,T cell,Treg,-0.15427524874908755
R-loop-high-enriched,T cell,Treg,-0.21093428255331637
R-loop-high-enriched,T cell,Treg,-0.31120036346743807
R-loop-high-enriched,T cell,Treg,-0.1727008241595644
R-loop-high-enriched,T cell,Treg,-0.23061311124551176
R-loop-high-enriched,T cell,Treg,0.5519624081524936
R-loop-high-enriched,T cell,Treg,-0.17386338205048532
R-loop-high-enriched,T cell,Treg,-0.20616309811370542
R-loop-high-enriched,T cell,Treg,-0.1531063811947601
R-loop-high-enriched,T cell,Treg,-0.3022571525188408
R-loop-high-enriched,T cell,Treg,-0.11485435023452296
R-loop-high-enriched,T cell,Treg,-0.3148084312978417
R-loop-high-enriched,T cell,Treg,-0.20072461137867936
R-loop-high-enriched,T cell,Treg,-0.21482107374403211
R-loop-high-enriched,T cell,Treg,-0.16991609515565814
R-loop-high-enriched,T cell,Treg,0.3515770941069632
R-loop-high-enriched,T cell,Treg,-0.1862746152010831
R-loop-high-enriched,T cell,Treg,-0.17813846318408696
R-loop-high-enriched,T cell,Treg,-0.1224932044443458
R-loop-high-enriched,T cell,Treg,-0.1434917931604867
R-loop-high-enriched,T cell,Treg,0.3105352767790207
R-loop-high-enriched,T cell,Treg,-0.1549115807119042
R-loop-high-enriched,T cell,Treg,-0.21874055958757496
R-loop-high-enriched,T cell,Treg,-0.25043701403068774
R-loop-high-enriched,T cell,Treg,0.2781659147956155
R-loop-high-enriched,T cell,Treg,-0.1535900289362127
R-loop-high-enriched,T cell,Treg,-0.3243284129133128
R-loop-high-enriched,T cell,Treg,-0.32347241796628395
R-loop-high-enriched,T cell,Treg,-0.23422150660042812
R-loop-high-enriched,T cell,Treg,-0.15786230684530855
R-loop-high-enriched,T cell,Treg,-0.3179155600191367
R-loop-high-enriched,T cell,Treg,-0.1959667591133503
R-loop-high-enriched,T cell,Treg,-0.31294982601897886
R-loop-high-enriched,T cell,Treg,-0.17502994730014992
R-loop-high-enriched,T cell,Treg,-0.1029052734375
R-loop-high-enriched,T cell,Treg,0.25046553455217924
R-loop-high-enriched,T cell,Treg,0.4830209432226239
R-loop-high-enriched,T cell,Treg,-0.10714584890038076
R-loop-high-enriched,T cell,Treg,-0.170605091133503
R-loop-high-enriched,T cell,Treg,-0.1454240240231909
R-loop-high-enriched,T cell,Treg,-0.1705991571599787
R-loop-high-enriched,T cell,Treg,-0.17597838122435291
R-loop-high-enriched,T cell,Treg,-0.12099599356603141
R-loop-high-enriched,T cell,Treg,-0.16670681731869477
R-loop-high-enriched,T cell,Treg,-0.18313982029153844
R-loop-high-enriched,T cell,Treg,-0.2482657769713739
R-loop-high-enriched,T cell,Treg,-0.11177635192871094
R-loop-high-enriched,T cell,Treg,-0.2338206743953204
R-loop-high-enriched,T cell,Treg,-0.16633307331740255
R-loop-high-enriched,T cell,Treg,-0.19577945362437854
R-loop-high-enriched,T cell,Treg,-0.2300726765334004
R-loop-high-enriched,T cell,Treg,-0.2101440044364544
R-loop-high-enriched,T cell,Treg,-0.36372047963768545
R-loop-high-enriched,T cell,Treg,-0.2117293964732777
